year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1971,Hill,27.63333333,86.13333333,1755.0,11.380670692496995,22.325070159452054,16.852870425974526
1971,Hill,27.6451338,85.620881,857.0,17.217670692496995,28.162070159452053,22.689870425974522
1971,Middle Mountain,27.50511778,86.586215,2383.0,7.298670692496995,18.243070159452053,12.770870425974524
1971,Middle Mountain,27.94456111,85.59513611,2574.0,6.057170692496996,17.001570159452054,11.529370425974523
1971,Siwalik,26.730538,86.934812,101.0,22.131670692496993,33.07607015945205,27.603870425974524
1971,Tarai,26.82044,87.15917,105.0,22.105670692496997,33.050070159452055,27.577870425974524
1972,High Mountain,27.68333,87.78333,3119.0,2.8707738872255772,14.623579282331512,8.747176584778545
1972,High Mountain,27.81667,86.71667,3450.0,0.4170770078180428,12.429381576411657,6.42322929211485
1972,High Mountain,27.81667,86.71667,3700.0,-0.9057261127744217,10.847079282331514,4.970676584778546
1972,High Mountain,27.83333,86.76667,3857.0,-2.5076502732240438,10.702907107923497,4.097628417349727
1972,High Mountain,27.961111,86.808889,5200.0,-9.449632330649028,6.325033717668488,-1.5622993064902697
1972,Hill,26.98321944,87.34595556,1192.0,15.396273887225576,27.149079282331513,21.272676584778544
1972,Hill,27.046316,87.292473,1720.0,11.964273887225575,23.71707928233151,17.840676584778542
1972,Hill,27.12304,87.53619,1525.0,13.231773887225577,24.984579282331513,19.108176584778544
1972,Hill,27.14367389,87.765595,1157.0,15.623773887225576,27.376579282331512,21.500176584778544
1972,Hill,27.21252194,86.79188583,1612.0,12.666273887225579,24.419079282331513,18.542676584778544
1972,Hill,27.29209694,87.31696583,1277.0,14.843773887225579,26.59657928233151,20.720176584778546
1972,Hill,27.30812083,86.504225,1731.0,11.972404371584698,21.082452327868854,16.527428349726776
1972,Hill,27.35861111,87.67,1744.0,11.790849581823412,20.436310710382514,16.11358014610296
1972,Hill,27.39106194,87.20438389,1064.0,16.228273887225576,27.98107928233151,22.104676584778545
1972,Hill,27.39470278,86.06123333,497.0,19.913773887225577,31.66657928233151,25.790176584778546
1972,Hill,27.61611667,85.56550278,1543.0,13.114773887225578,24.867579282331512,18.991176584778543
1972,Hill,27.63044722,86.23211389,1877.0,10.559094966000382,22.322890253734062,16.440992609867223
1972,Hill,27.63333333,86.13333333,1755.0,11.736773887225578,23.489579282331512,17.613176584778547
1972,Hill,27.6451338,85.620881,857.0,17.573773887225578,29.326579282331515,23.450176584778543
1972,Middle Mountain,27.50511778,86.586215,2383.0,7.654773887225577,19.40757928233151,13.531176584778542
1972,Middle Mountain,27.94456111,85.59513611,2574.0,6.413273887225577,18.166079282331513,12.289676584778546
1972,Siwalik,26.730538,86.934812,101.0,22.48777388722558,34.24057928233151,28.36417658477854
1972,Tarai,26.82044,87.15917,105.0,22.46177388722558,34.21457928233151,28.338176584778545
1973,High Mountain,27.68333,87.78333,3119.0,2.649781183129055,14.932744313607305,8.791262748368181
1973,High Mountain,27.81667,86.71667,3450.0,0.9797737354482096,12.876282936073059,6.928028335760635
1973,High Mountain,27.81667,86.71667,3700.0,-0.4635726123672193,9.593595239086758,4.565011313359769
